content,bank,nouns,keywords,vader_compound,tb_polarity,tb_subjectivity,sentiment,bank_id
good,CBE Bank,[],['good'],0.4404,0.7,0.6000000000000001,positive,
መስተካከል አለብት ብዩ አስታየት የም ሰጠው አካውንንት በስም ሲፈለግ mr ብሎ ቀጣይ ስም ለመፃፍ እስፔስም አይፈቅድ ቀጣዩ ፊደልም ሲፃፍ አይፅፍም ይሄ ቢስተካከል ይበልጥ ቀላል የረገዋል ብዩ አስበለው,CBE Bank,"['አለብት', 'አስታየት', 'ሰጠው', 'አካውንንት', 'በስም', 'ሲፈለግ', 'ቀጣይ', 'ለመፃፍ', 'እስፔስም', 'አይፈቅድ', 'ቀጣዩ', 'ፊደልም', 'ሲፃፍ', 'አይፅፍም', 'ቢስተካከል', 'ይበልጥ', 'ቀላል', 'የረገዋል', 'አስበለው']","['መስተካከል', 'አለብት', 'አስታየት', 'ሰጠው', 'አካውንንት', 'በስም', 'ሲፈለግ', 'ቀጣይ', 'ለመፃፍ', 'እስፔስም', 'አይፈቅድ', 'ቀጣዩ', 'ፊደልም', 'ሲፃፍ', 'አይፅፍም', 'ቢስተካከል', 'ይበልጥ', 'ቀላል', 'የረገዋል', 'አስበለው']",0.0,0.0,0.0,neutral,
Good app,CBE Bank,[],['good'],0.4404,0.7,0.6000000000000001,positive,
Good Application,CBE Bank,[],['good'],0.4404,0.7,0.6000000000000001,positive,
easy to use but hard to find easily,CBE Bank,[],"['easy', 'use', 'hard', 'find', 'easily']",0.5346,0.19166666666666665,0.7361111111111112,positive,
nice,CBE Bank,[],['nice'],0.4215,0.6,1.0,positive,
fixed problem,CBE Bank,['problem'],"['fixed', 'problem']",-0.4019,0.1,0.2,negative,
በእውነት የሚገርም app ነው ነገሮችን ሁሉ ቀለል ያደርጋል,CBE Bank,"['የሚገርም', 'ነገሮችን', 'ቀለል', 'ያደርጋል']","['በእውነት', 'የሚገርም', 'ነገሮችን', 'ቀለል', 'ያደርጋል']",0.0,0.0,0.0,neutral,
good,CBE Bank,[],['good'],0.4404,0.7,0.6000000000000001,positive,
good,CBE Bank,[],['good'],0.4404,0.7,0.6000000000000001,positive,
best app,CBE Bank,[],['best'],0.6369,1.0,0.3,positive,
nice app.,CBE Bank,[],['nice'],0.4215,0.6,1.0,positive,
"While the option to create or cancel standing orders has been added, it is not functional. Similarly, adding a new beneficiary is also not working. Please fix.",CBE Bank,"['option', 'orders', 'beneficiary', 'please', 'fix']","['while', 'option', 'create', 'cancel', 'standing', 'orders', 'has', 'been', 'added', 'not', 'functional', 'similarly', 'adding', 'new', 'beneficiary', 'also', 'not', 'working', 'please', 'fix']",0.3045,0.06818181818181818,0.42727272727272725,positive,
Wonderful App ❤️❤️❤️ I love it,CBE Bank,['❤️❤️❤️'],"['wonderful', 'love']",0.836,0.75,0.8,positive,
i like it,CBE Bank,[],['like'],0.3612,0.0,0.0,positive,
This app has never been efficient at all,CBE Bank,[],"['has', 'never', 'been', 'efficient', 'all']",-0.3252,0.0,0.0,negative,
vary good app,CBE Bank,[],"['vary', 'good']",0.4404,0.7,0.6000000000000001,positive,
good,CBE Bank,[],['good'],0.4404,0.7,0.6000000000000001,positive,
good,CBE Bank,[],['good'],0.4404,0.7,0.6000000000000001,positive,
good,CBE Bank,[],['good'],0.4404,0.7,0.6000000000000001,positive,
best,CBE Bank,[],['best'],0.6369,1.0,0.3,positive,
I like so much,CBE Bank,[],"['like', 'much']",0.3612,0.2,0.2,positive,
goood g,CBE Bank,['goood'],['goood'],0.0,0.0,0.0,neutral,
best,CBE Bank,[],['best'],0.6369,1.0,0.3,positive,
features በጣም ወድጄዋለሁ ነገር ግን አንድ ችግር አይቼዋለሁ ።APPU DELETE በሆነ ጊዜ ቅርንጫፍ ማመላለሱና MB APPLICATION FORMAT ላይ በየጊዜው መፈረሙ አንድ ለባንኩ ወጪ ነው ሁለት ለደንበኞች Inconvenience ይፈጥራል አስተካክሉ,CBE Bank,"['features', 'ነገር', 'አንድ', 'ችግር', 'አይቼዋለሁ', '።appu', 'delete', 'በሆነ', 'ቅርንጫፍ', 'ማመላለሱና', 'format', 'በየጊዜው', 'መፈረሙ', 'አንድ', 'ለባንኩ', 'ሁለት', 'ለደንበኞች', 'inconvenience', 'ይፈጥራል', 'አስተካክሉ']","['features', 'ወድጄዋለሁ', 'ነገር', 'አንድ', 'ችግር', 'አይቼዋለሁ', 'appu', 'delete', 'በሆነ', 'ቅርንጫፍ', 'ማመላለሱና', 'format', 'በየጊዜው', 'መፈረሙ', 'አንድ', 'ለባንኩ', 'ሁለት', 'ለደንበኞች', 'inconvenience', 'ይፈጥራል', 'አስተካክሉ']",-0.3612,0.0,0.0,negative,
Best ever,CBE Bank,[],"['best', 'ever']",0.6369,1.0,0.3,positive,
thanks you so much 👍 okay I am going to be like in,CBE Bank,"['thanks', 'okay']","['thanks', 'much', 'okay', 'going', 'like']",0.7635,0.35,0.35,positive,
When I update this app there isn't working,CBE Bank,[],"['when', 'update', 'there', 'isn', 'working']",0.0,0.0,0.0,neutral,
አሪፍ አፕ ነው ገራሚ ሁኖ አግኝቼዋለሁ,CBE Bank,"['ገራሚ', 'አግኝቼዋለሁ']","['አሪፍ', 'ገራሚ', 'አግኝቼዋለሁ']",0.0,0.0,0.0,neutral,
is not work properly !!,CBE Bank,[],"['not', 'work', 'properly']",0.0,0.0,0.1,neutral,
ok,CBE Bank,[],[],0.296,0.5,0.5,positive,
yesisgood,CBE Bank,['yesisgood'],['yesisgood'],0.0,0.0,0.0,neutral,
iam happy excellent app,CBE Bank,"['iam', 'excellent']","['iam', 'happy', 'excellent']",0.8126,0.9,1.0,positive,
"The app is getting worse and worse after every ""update"". The UI is inconsistent, you haven't fixed the issue with Mpesa wallet transfer ( the ""begin 0, end 1, length 0"" error after ever transfer attempt) ; now the tellbirr transfer raises ""Bucket override O-10094"" error. Test your work FULLY before release.",CBE Bank,"['issue', 'mpesa', 'wallet', 'transfer', 'end', 'error', 'attempt', 'tellbirr', 'transfer', 'bucket', 'o-10094', 'error', 'work', 'fully', 'release']","['getting', 'worse', 'worse', 'after', 'every', 'update', 'inconsistent', 'haven', 'fixed', 'issue', 'with', 'mpesa', 'wallet', 'transfer', 'begin', 'end', 'length', 'error', 'after', 'ever', 'transfer', 'attempt', 'now', 'tellbirr', 'transfer', 'raises', 'bucket', 'override', '10094', 'error', 'test', 'your', 'work', 'fully', 'before', 'release']",-0.891,-0.23333333333333336,0.4666666666666666,negative,
so good,CBE Bank,[],['good'],0.4927,0.7,0.6000000000000001,positive,
ok,CBE Bank,[],[],0.296,0.5,0.5,positive,
fast and time saving...,CBE Bank,"['time', 'saving']","['fast', 'time', 'saving']",0.0,0.2,0.6,neutral,
CBE it's my excellent choice,CBE Bank,"['cbe', 'choice']","['cbe', 'excellent', 'choice']",0.5719,1.0,1.0,positive,
"Internet Based mobile app for CBEBirr A Internet Based mobile app for CBEBirr. With the new Internet based CBEBirr Mobile App you can make every operations applicable via the USSD version of CBEBirr. This app version is the latest version branded as CBEBirr Plus, CBEBirr+, CBE Birr +, or CBE Birr plus.",CBE Bank,"['internet', 'cbebirr', 'internet', 'cbebirr', 'internet', 'cbebirr', 'mobile', 'operations', 'ussd', 'version', 'cbebirr', 'version', 'version', 'cbebirr', 'plus', 'cbebirr+', 'cbe', 'birr', 'cbe', 'birr', 'plus']","['internet', 'based', 'mobile', 'for', 'cbebirr', 'internet', 'based', 'mobile', 'for', 'cbebirr', 'with', 'new', 'internet', 'based', 'cbebirr', 'mobile', 'can', 'make', 'every', 'operations', 'applicable', 'via', 'ussd', 'version', 'cbebirr', 'version', 'latest', 'version', 'branded', 'cbebirr', 'plus', 'cbebirr', 'cbe', 'birr', 'cbe', 'birr', 'plus']",0.0,0.3181818181818182,0.6772727272727272,neutral,
best,CBE Bank,[],['best'],0.6369,1.0,0.3,positive,
smart app,CBE Bank,[],['smart'],0.4019,0.21428571428571427,0.6428571428571429,positive,
good,CBE Bank,[],['good'],0.4404,0.7,0.6000000000000001,positive,
It is usefull app,CBE Bank,[],['usefull'],0.0,0.0,0.0,neutral,
this app is so functional for airtime for wallet and,CBE Bank,"['airtime', 'wallet']","['functional', 'for', 'airtime', 'for', 'wallet']",0.0,0.0,0.0,neutral,
very amazing app,CBE Bank,[],['amazing'],0.624,0.7800000000000001,1.0,positive,
excellent service,CBE Bank,['service'],"['excellent', 'service']",0.5719,1.0,1.0,positive,
good,CBE Bank,[],['good'],0.4404,0.7,0.6000000000000001,positive,
good,CBE Bank,[],['good'],0.4404,0.7,0.6000000000000001,positive,
Cbe,CBE Bank,['cbe'],['cbe'],0.0,0.0,0.0,neutral,
There is a a problem when updating the app,CBE Bank,['problem'],"['there', 'problem', 'when', 'updating']",-0.4019,0.0,0.0,negative,
እ. በ. ጥ. ነው,CBE Bank,[],[],0.0,0.0,0.0,neutral,
posetive,CBE Bank,['posetive'],['posetive'],0.0,0.0,0.0,neutral,
Gal✅😶‍🌫️,CBE Bank,['gal✅😶\u200d🌫️'],['gal'],0.0,0.0,0.0,neutral,
why is my transaction fee hidden? Why doesn't the app show some of the transaction fees before. eg vat 15% show it togather before confirmation not after it feels like a scam.,CBE Bank,"['transaction', 'fee', 'hidden', 'transaction', 'fees', 'show', 'confirmation', 'scam']","['why', 'transaction', 'fee', 'hidden', 'why', 'doesn', 'show', 'some', 'transaction', 'fees', 'before', 'vat', 'show', 'togather', 'before', 'confirmation', 'not', 'after', 'feels', 'like', 'scam']",-0.296,-0.16666666666666666,0.3333333333333333,negative,
good,CBE Bank,[],['good'],0.4404,0.7,0.6000000000000001,positive,
Cbe,CBE Bank,['cbe'],['cbe'],0.0,0.0,0.0,neutral,
ok,CBE Bank,[],[],0.296,0.5,0.5,positive,
best,CBE Bank,[],['best'],0.6369,1.0,0.3,positive,
best and secured,CBE Bank,[],"['best', 'secured']",0.7845,1.0,0.3,positive,
cbe,CBE Bank,['cbe'],['cbe'],0.0,0.0,0.0,neutral,
Good to use,CBE Bank,[],"['good', 'use']",0.4404,0.7,0.6000000000000001,positive,
good,CBE Bank,[],['good'],0.4404,0.7,0.6000000000000001,positive,
it's a good application,CBE Bank,[],['good'],0.4404,0.7,0.6000000000000001,positive,
thank you cbe,CBE Bank,['thank'],"['thank', 'cbe']",0.3612,0.0,0.0,positive,
wow,CBE Bank,['wow'],['wow'],0.5859,0.1,1.0,positive,
is good,CBE Bank,[],['good'],0.4404,0.7,0.6000000000000001,positive,
"Nice, but I can't get some recently transactions. please try to keep all history scrolling full visibility done.",CBE Bank,"['nice', 'transactions', 'history', 'visibility']","['nice', 'can', 'get', 'some', 'recently', 'transactions', 'please', 'try', 'keep', 'all', 'history', 'scrolling', 'full', 'visibility', 'done']",0.5927,0.31666666666666665,0.6,positive,
Very Secure but very poor interface and limited history service. The new colorful version is worst. Visibility and contrast are low. It is just my idea.,CBE Bank,"['interface', 'history', 'service', 'version', 'visibility', 'contrast', 'idea']","['secure', 'poor', 'interface', 'limited', 'history', 'service', 'new', 'colorful', 'version', 'worst', 'visibility', 'contrast', 'low', 'just', 'idea']",-0.9371,-0.09072356215213359,0.5510575139146567,negative,
very nice 100%,CBE Bank,[],"['nice', '100']",0.4754,0.78,1.0,positive,
Good application,CBE Bank,[],['good'],0.4404,0.7,0.6000000000000001,positive,
best app for financial sector,CBE Bank,['sector'],"['best', 'for', 'financial', 'sector']",0.6369,0.5,0.15,positive,
incredible,CBE Bank,[],['incredible'],0.0,0.9,0.9,neutral,
yoroo namaste 🙏 ♥️ ❤️ 💖 💖,CBE Bank,['namaste'],"['yoroo', 'namaste']",0.0,0.0,0.0,neutral,
best app for financial activities 🙌,CBE Bank,['activities'],"['best', 'for', 'financial', 'activities']",0.6369,0.5,0.15,positive,
formative,CBE Bank,[],['formative'],0.0,0.0,0.0,neutral,
nice app,CBE Bank,[],['nice'],0.4215,0.6,1.0,positive,
wow,CBE Bank,['wow'],['wow'],0.5859,0.1,1.0,positive,
